0.00000000000011;;0.0000000000000001
2.41937309041531;;5.42718117008036
3.29749915129568;;7.09290483195657
4.17562521217608;;8.75862849383276
5.47923503451398;;9.99434197125721
6.56783976462601;;11.2345818716759
7.66097091773227;;12.8957791105578
9.18411225529025;;14.5479235034514
9.84497001244767;;16.0076949190902
11.1531062577797;;17.6643657349779
11.8162272264343;;19.3346158198483
13.5521104447211;;20.771755120516
14.4257100826072;;22.0165214439289
15.3038361434876;;23.6822451058051
16.3879144506054;;24.5015276677605
17.4810456037116;;26.1627249066425
18.5741767568179;;27.8239221455245
19.8777865791558;;29.0596356229489
20.9663913092678;;30.2998755233676
21.6227226434311;;31.3386896005431
22.7135905850401;;32.7894081701935
23.5871902229263;;34.0341744936064
24.4607898608124;;35.2789408170193
25.3389159216928;;36.9446644788955
26.6402625325336;;37.9698992870883
27.5161253819169;;39.4251442797329
28.8242616272491;;41.0818150956206
29.9173927803553;;42.7430123345026
30.7909924182414;;43.9877786579155
32.0946022405793;;45.22349213534
32.7509335747425;;46.2623062125155
34.2763381237976;;48.1249292746407
35.1544641846781;;49.7906529365169
36.2430689147901;;51.0308928369356
37.1166685526762;;52.2756591603485
39.0720832861831;;54.1292293764852
39.7352042548376;;55.7994794613556
41.0410772886726;;57.2456716080117
42.3492135340047;;58.9023424238995
43.8700916600656;;60.3440081475613
44.7436912979517;;61.5887744709742
46.9141111236845;;63.4378182641167
48.4417788842367;;65.5109199954735
50.1821885255177;;67.3690166346044
52.1443928935159;;69.8540228584361
54.1020708385198;;71.9180717438044
56.2679642412583;;73.3461581984836
58.2256421862623;;75.4102070838519
60.6042774697295;;76.6232884463052
61.4869299536041;;78.7099694466447
63.0078080796651;;80.1516351703066
64.3046282675116;;80.7559126400361
65.8187167590811;;81.5661423560031
67.7673418580966;;82.7882765644449
69.9264456263437;;83.5849270114291
72.7441439402512;;85.6308702048206
75.5482629851759;;86.4139413828221
79.2214552449926;;88.0208215457734
81.3896118592282;;89.6593866696842
82.9014371393006;;90.2591377164195
85.0514880615593;;90.2138734864772
87.2128550413036;;91.2210026026931
89.1501640828335;;91.3907434649767
92.1738146429784;;92.5902455584474
93.8983818037795;;92.9749915129568
95.4147335068462;;93.9956998981554
97.3633586058617;;95.2178341065972
99.3119837048772;;96.439968315039
101.262872015389;;97.8725811927124
104.082833540794;;100.129003055335
105.605974878352;;101.781147448228
107.572705669344;;104.687111010523
109.319904945117;;107.176643657349
